place_name,place_id,place_lat,place_lng,place_type
Borracharia Ponta Verde,9561a92eadd5ce339a502bf7acc870df638425af,-9.656429500000002,-35.7088589,car_repair
Filipe Auto Peças E Serviços,f86d8ef8e385992e15c430400d095c34ca39de4e,-9.654147,-35.7091558,car_repair
Amorim Serviços Automotivos,f37a4eae2fb0621f21a0784183518c500a0d1676,-9.6554331,-35.7101704,car_repair
Oficina Cassiano Lanternagem & Pintura,27cbadeb460f2accb6857d0b9277f4c5913275ea,-9.653948699999999,-35.7093596,car_repair
Vado Grau,0738b4ae5404bc3fa3d6e0780419c20436474469,-9.652800300000001,-35.7078002,car_repair
Lagosta Moto peças,b48728bed84f7614d90dec2e47f2b0ab49a4365d,-9.6567042,-35.71174799999999,car_repair
JATIUCA AUTO PEÇAS E SERVIÇOS,dff54c673a4c7d4fb93ade1be80a25e6fb8e732b,-9.653465099999998,-35.7110665,car_repair
Shopping Skap,cbf813060b66dc63e3c4ea5d25b5999f07dfe0d7,-9.6531939,-35.711143,car_repair
Posto Petrobras,7d4124e399e004279409f69cab9d55d2d9cb466f,-9.650909799999999,-35.7053379,car_repair
Borracharia,7d17b0edffb4bc15e315e16cc204e963ce1907a0,-9.6508449,-35.7041469,car_repair
mega jato,47aff5c0f21ff6dcaee4dcc1800e26c840aef568,-9.6498487,-35.7089492,car_repair
Empire Oil,e618a410b2a8d55a3c61e7a1321d87d915c24b24,-9.6535342,-35.7130866,car_repair
Tey Borracharia,602f403cc16e0f77134fae6177ff10b1fdc6fd8d,-9.6586609,-35.71361,car_repair
Brother's Motos,bc0ef8b2928599341ceb7324a27a24abcc2409a6,-9.653395,-35.713554,car_repair
DMG - DANIEL MONTAGENS EM GERAL,f5b6fa74c19cdf28d2cea3e1648dd8be554ed97f,-9.6538702,-35.69894680000001,car_repair
Borracharia Ponto 10,145a2ebc87bca5c86cc185303d4d0e3267aeddaf,-9.663164799999999,-35.7109919,car_repair
Cláudio Auto Mecânica,f753f4faec3ba304a0da56ccc1ef9010a0b7bea7,-9.654074999999999,-35.7143989,car_repair
Oficina Zé Luiz,2fc7d152f8c7d5027b4a6f9a6db0ec2f6bd7dbe9,-9.658762699999997,-35.714697,car_repair
Personalité Auto Service,6c21316012882ee37554fd3cbcc5ff4cdae498a6,-9.653206200000001,-35.7143023,car_repair
O Lanternão,bad90d3308450bba2a429a6759f390a3c4f10a27,-9.653404300000002,-35.7145802,car_repair
"Laser Pneus, Peças e Serviços Automotivos",2db2b6c315b251b0dc4a07c0e30d4768a128de12,-9.653468,-35.714762,car_repair
DMG AUTOELÉTRICA,cc694115b8e2c8548022f7b2d6e3a9c57b3e03ba,-9.653938400000001,-35.7149547,car_repair
Oficina 2 Irmãos,b3a683121da192f6996fbe56a7a035384ff8a6b5,-9.6538992,-35.7150327,car_repair
MercadoMotor,b691a5cf8f1c29ace4f74d320e511f43924af744,-9.653817,-35.7150276,car_repair
Megatronic - auto Peças,16ffbd7335736298d843b47147924043489c37bf,-9.653309400000001,-35.714874,car_repair
Neguinho auto peças,2a7d385ae6246fb56a28a8029d6fb11d931afd01,-9.653474000000001,-35.7150091,car_repair
Ponto das Trancas,53adbbf617a6a8846d40cf5f19f8fd5fee157b7a,-9.653531200000002,-35.7152039,car_repair
Gps Alagoas - Rastreamento veicular em tempo real,a4e18bb48379465e5507f92ad9e4059317761ca7,-9.6512792,-35.7141105,car_repair
Lojão das Baterias Maceio,cc3045fd78e085f410a3b1d9c5b8b00b7fc8d88c,-9.656923899999999,-35.7159003,car_repair
Posto Petrobras,328daefbb8bdf606be57df909a9154064b97f178,-9.6490992,-35.70050519999999,car_repair
Impacto Rodas,3cecfb190eca5aed698fe4c5dca1caeb20340bc0,-9.6534439,-35.71568060000001,car_repair
Maribondo Auto Parts,f4999456045cf01e1161ee4a5da1f89426ef2929,-9.6532299,-35.7156926,car_repair
Sérgio Lanternagem e Pintura,8759edb394532756a88d241dfeb2dcf55e889241,-9.658151000000002,-35.7162143,car_repair
Marjorye Som e Filme,209212891041ba08f07479331054a17ab0c1980f,-9.653462699999999,-35.7159703,car_repair
MC Borrachas - peças e serviços,0dbcc1b64fa48224d7d34dfd00a94fc3d4b8dec7,-9.653226,-35.7159077,car_repair
Cordeiro Baterias,9ba0052e1601e5c55ed5d07568243cbb6ccaee1a,-9.6572824,-35.7167343,car_repair
HP Motores,76c4964303e4e60ef6a24f298b0302cf57349f8b,-9.662445400000001,-35.7149263,car_repair
Retífica Maravilha,aec263fd22adaebcb8b837cfbac185e7f06d7b37,-9.6621495,-35.7152012,car_repair
Moto peças jatiuca,1a2c0cfb080884f2e46d33abcc0f04709683a991,-9.654093399999999,-35.7168149,car_repair
LM CAR SERVICE,eec89dafa217aee20251cb4deafbeb66f12450db,-9.6534038,-35.7168195,car_repair
Ecoprime - Higienização e Detalhamento automotivo,346dafd582da2c356fb84f57d7bf47d69956f1ec,-9.6564284,-35.7061736,car_wash
Duall Clean,d87f9c9a79db27f23bb107411fc399a821c8243f,-9.652922100000001,-35.7133199,car_wash
Lava Jato Pradines,e3b57abbb54363938a1fbc475aeb978e81a3d90e,-9.657719600000002,-35.7066188,car_wash
Jatiúca Lava Jato,66e8559f0c77ab802c98bac076affe27687baf01,-9.6543189,-35.7051269,car_wash
Lava Jato Slim,7190b75c3a1434d154450cb3651ef7e7d955e2c4,-9.659398899999998,-35.7092097,car_wash
Lava Jato CEDEC,e2c27624e533edfa871b4e49a182c0cba82176aa,-9.658911400000001,-35.7102592,car_wash
Clean+ Lavagem Automotiva,157953cb0af90359984801bc0de6bf6c82dc4878,-9.658919800000001,-35.71040469999999,car_wash
"Box3 Auto-Jato ▪ Higienização, Performance & Estética Automotiva",cbcb5709e43d55ef1a8f39840982bc2e1b8104f3,-9.6531102,-35.7033785,car_wash
Car Wash,9704c93a5979165288b9f23ebe310a835abcb457,-9.6535841,-35.7022255,car_wash
ECO BRILHO ESTÉTICA AUTOMOTIVA - CAR WASH,2ee6f4ca23e5d6aa46afdf1a815f38b459d3f692,-9.6618514,-35.70763969999999,car_wash
Lava Jato Clean Car,a15e32950460fbb068c2ae1675b65591fc57aab9,-9.6618633,-35.70762360000001,car_wash
Mix jet wash,c1c5ef275a11738d393f7f5c0408856114e7b977,-9.661296,-35.703021,car_wash
Lavajato Baia Car,c530fd80c936cfcdf33b5c6370486cd916c7f6a0,-9.6508351,-35.70474789999999,car_wash
Mix jet wash,d41ca2acc24327a01f515f85364c07adbbe93420,-9.6623395,-35.70442539999999,car_wash
"Seleto Maceió - Lava Jato, Barbearia e mais",ad82e773006cf4f2e4c519b0e9523e37b9ceb2fa,-9.660268900000002,-35.7008282,car_wash
Lava Jato do Gaúcho,4c3499ec681325a081f992d202f8be88ecd1dade,-9.650243,-35.709073,car_wash
Lava-Jato Verde Mar,140080a10204556841fa0619fb77da5bd30534b8,-9.653884399999997,-35.7000273,car_wash
Lava Jato 5 Estrelas,a5f0ad286ddae5c3603fe959bb9bf6624c1420b5,-9.659948199999999,-35.6997459,car_wash
Lava Jato Auto Box,2aae97ab1765d68c434d98fffffc20b84f325c08,-9.6529398,-35.71335150000001,car_wash
Lava Jato Classic Car,bbdb356847a9a5dc4ff6928e79d3a01a9cf5807f,-9.6571416,-35.715121,car_wash
Ecocar Express Maceio,a32150bdd7077a9c456a031c02fe44972ce7b9bd,-9.66307,-35.712101,car_wash
Lava Jato Previna-se Car,888bc60d70a4c68336fca5939922ae13bd3af5b1,-9.654040199999999,-35.71476639999999,car_wash
Clean Car Lava a Jato,a5c64ffc8c86c08f2e758f94d96af188d38c42a0,-9.6637791,-35.7001338,car_wash
Zero79Car,e2cfcc343ae93038a37e2e8915b815fc42262721,-9.6561977,-35.7161194,car_wash
lava jato,f8b680196d6cdc873ad15040d29eaf35ecc2ca07,-9.6518158,-35.71573970000001,car_wash
HALLCAR,1150131fcf8750348a81336d4993f1ac72bececa,-9.647799700000002,-35.7121404,car_wash
Lava-jato do Mago,c487d1b62848303d2749bac068cdc3f159950c82,-9.6589803,-35.7134236,car_wash
Deus É Amor,fea5919d090be97426aa5da4325667f469c82c46,-9.6534868,-35.7129712,church
Paróquia de São Pedro Apóstolo,0abfec19ad47f9c27a40326d31a8167a4921481f,-9.6609964,-35.7056207,church
Ccb Jatiúca,9123d8f413a4c162b880cb25db54e0c220dd3ebd,-9.654159599999998,-35.7012937,church
Espaço Home Church,1abc375d7cbc3a3432af1dec2a563a0ddaf41d4b,-9.661392000000001,-35.703424,church
Igreja Batista do Avivamento em Jatiúca,efa33934f9ea97d711e19c0c2cced17be2fd4226,-9.6518365,-35.71279630000001,church
Igreja são Pedro,7aa29efc26bcfad14c28662a9a8d977d784e0dc9,-9.6608397,-35.7064828,church
Madu,7fbc2c8ccea0046b95466eac8ef62329c6a3217d,-9.6624416,-35.7013074,clothing_store
Sedutti,8e7027a68afb14a587f50abaa6d54a86aa7838aa,-9.65377,-35.70884,clothing_store
BáSiCO CHic,1d49bec89e19564f6446a6986d9d89f80ed8ebcd,-9.656980499999998,-35.70142330000001,clothing_store
O Boticário,ff5b1de8a917dc416a72eff0884de8e9b994c710,-9.657074899999998,-35.7001152,clothing_store
Richards Maceió,a4c60b214b6274b638739b5cb9809b9f28d90bd3,-9.650936599999998,-35.7050001,clothing_store
Divino Conceito,e9104be4675a49542db299c570fcae38a9788f70,-9.6517433,-35.7016738,clothing_store
MARTHA MEDEIROS,a7ca6e5917f0ed1fa8fc08595d3e5c39040f7791,-9.656535,-35.702454,clothing_store
EMPÓRIOTOP,64d1b884c82b7f5158e83238ba0459a3c57a15ef,-9.6578926,-35.7066643,clothing_store
Bless Brasil,eb15c8ebca99b001d15a0fdb9ff1c18eb3dd5d59,-9.6582984,-35.7070648,clothing_store
Thiara Veiga,6440d11234bee10ae5b7189782e64e81f8f8655f,-9.656435499999997,-35.7042766,clothing_store
Linda Concept,58cb2ce4d2e4b79ef696fac7dc4a4c34dc3823bd,-9.6590637,-35.7049515,clothing_store
Arrazo,b4df23f7b74f34b6dcac88811b09be22652f58a0,-9.6549893,-35.7090022,clothing_store
Liquido,d7f41c24275dc37275a640eebc4280c685957ebb,-9.656884999999999,-35.7031757,clothing_store
CM Acessórios,9fcef89fe58707988378c2b388a547d8f22788c7,-9.660259000000002,-35.7046159,clothing_store
Casa Moa,0df34ab25676a36390fd96c9efe773ef59d3825d,-9.656879,-35.70218240000001,clothing_store
Santé Maceió,38d137d490f4e486f6ae3672d0952e785650c42b,-9.652420299999998,-35.70504400000001,clothing_store
Fio30 Camisetas,848d94bc01fe80044b9eba865ba2d7edbf096f46,-9.6525438,-35.7044697,clothing_store
Ateliê Dilma Russo,8c4670cbbafaa00665774bbe03ae6f4005521bbf,-9.651753000000001,-35.705557,clothing_store
Menina Luxo,ecae744a26b6c9c6246b3265482c50332b303a59,-9.657241599999999,-35.71137,clothing_store
Sampaio e Almeida Ltda,56a5b41154dfd193f699ca3b2539087e53449f65,-9.653519099999999,-35.7125955,clothing_store
Só Uniforme e Pijama,f3ab0029eaf2db55ce4ab5ac5874c0ab6089f3ca,-9.6513669,-35.7054893,clothing_store
Schutz,fafdbbf9177f11baa7312aac3dfb49f7ccb63fd0,-9.661991099999998,-35.7061513,clothing_store
Toli,19b0383d6bce5e54919bcf635174326f57e14b72,-9.661843800000002,-35.70454069999999,clothing_store
Loja Aurora,fda0343eada7130b4ab530de64079f581867bfaa,-9.6510623,-35.7076765,clothing_store
Mr Kitsch,ed1cb425031a48c1a31451382f6e082f18a00d06,-9.662204,-35.70584600000001,clothing_store
bb básico,eb6009e8c1f015952fd67e5f3368949b6cf6c3ec,-9.6618488,-35.7041473,clothing_store
Calvin Klein,3e64fddcb8c0b14860e19df7847150396976aabf,-9.651002799999999,-35.70487360000001,clothing_store
Tyrol,d6ba0448c057a8954a3bce510db130dc72c7e8aa,-9.6618518,-35.70409739999999,clothing_store
Le Lis Blanc,d56166282c635c7eaadddcdf4508a7af8e73d635,-9.662116699999999,-35.7047686,clothing_store
Club Lyon,c8ebc9e762dae988ae29bdc8de65b99be23adfad,-9.6509287,-35.7050028,clothing_store
Outlet Lingerie Maceió,c840891272840a99d25a3685c19dc67dc8c7aa97,-9.662168,-35.70457039999999,clothing_store
Cantão,9197de2dfa7e797d658602f8bc8d0de440474383,-9.6509828,-35.7086162,clothing_store
Overend,178ab7da7fdb6c0efef328f700f3000998e168d7,-9.657071300000002,-35.7003903,clothing_store
Cantafé Camisetas,ac90ca33a686c9b318aa5fe2fcb7ebc626e53eba,-9.6507849,-35.7081872,clothing_store
Mon Petit Marché,796015565a1c88c7785293cf527b37c4b31fc3aa,-9.662614800000002,-35.70618040000001,clothing_store
Casa Deux,1d0560f71684b2a5058edfe453980a80c7eadd56,-9.6618912,-35.7035213,clothing_store
Ryanne Uniformes,b7267d8338f2de42a63be9771ceabb3d07955acf,-9.653901900000001,-35.71213040000001,clothing_store
Green by Missako - Galeria Market Center,333b518f13fcaf150b8886d78440ab21b76f53a6,-9.6569489,-35.7000883,clothing_store
Dryclean USA,63e77b1ed4bac1da650e69134e83d0b1b34c7952,-9.661639999999998,-35.7026103,clothing_store
Loja de roupas Maria Pitanga,b0303ab0b87ca60aac539f07fa9491b80cd54418,-9.651025500000001,-35.7098224,clothing_store
O Boticário,10fb77276d29dea9a6250bc73dce3f0dab03fded,-9.6615866,-35.702318,clothing_store
Dress To,069604f94d355c9b2c6bfd155a332d4da489bcde,-9.6517355,-35.7016252,clothing_store
Miss Lé Store,3e1bc584b7acdb76b6612be400f6d07eb3cee506,-9.651035199999997,-35.7021622,clothing_store
Personalize.com - Camisas Personalizadas | Estamparia,eccb2aa7a07c51935f1c4db0b7f9e68c84fde447,-9.6532222,-35.7128487,clothing_store
Maria Filó,9cff1fb49071ae4eae600d199532b315db6096bc,-9.662355599999998,-35.7019915,clothing_store
crisartes,eb501d2db6bfc68a222cab7b683015ef59f54214,-9.6534927,-35.7132036,clothing_store
Broomer Maceió (Gal. Porto Dourado),6243a210ea30ecb45e35e98ed3d9b704f71b6d56,-9.6570806,-35.69883360000001,clothing_store
Salinas,33f49110772a83a810b254b7a4403f93e2eda190,-9.6570805,-35.6988336,clothing_store
Floriculture and Shop Amelie,1a78b29af8e75fe6b016c5b6d82bba034f458080,-9.651022999999999,-35.700328,clothing_store
Hering,da15e2523ce6fa5bc00a62590b1682c5e4024527,-9.6625763,-35.7003196,clothing_store
Maria Bela,ee24ac3bec4953ec6d6d92d3d19d8492a85f943e,-9.6646846,-35.7118701,clothing_store
Loja Amor de Vestido,8389db0120358dc07e784bbabc89904cb46cc58e,-9.6651239,-35.7118303,clothing_store
O Boticário,75aceef464ba4574f9d7f78a8c6710fb091854fc,-9.662362799999999,-35.7018719,clothing_store
Encanto dos Pés,e6c6aee8dd07f260e21b04c2ca5003c44b46cabd,-9.651588799999999,-35.7016715,clothing_store
OCEANIC BEACH e FITNESS - PONTA VERDE,d97cc427a128e2c9b148de9041c4f7ad5eeb5c27,-9.6568562,-35.69898299999999,clothing_store
Sherwin Williams do Brasil Indústria e Comércio,59c2059f7b3b019b02929fd0cb1b54e97763eb61,-9.6534503,-35.7075827,convenience_store
Ivanilda Neves Rabelo Machado,33da5b536cfa8272d68c7ab924c0d69a4be956af,-9.653446199999998,-35.7137559,convenience_store
Shell Select,eaf0ca01370a2523c15c52101e7afd9216308294,-9.653625900000002,-35.7048995,convenience_store
BR Mania,6e6d8d0b0c5963e5ae48f9a80d13aab43b4523b5,-9.6612493,-35.7058962,convenience_store
Armazém da jatiuca,8846ac75fe630767757eff07d043e4ff0d276f39,-9.6532086,-35.7111575,convenience_store
Depósito de Bebidas e Conveniência Amélia Rosa,639599ba96a55a357d497ca081910c6a2fe8385f,-9.6510291,-35.7091557,convenience_store
Moseria,04501b895546c30c135fbdbe34e675f7124946c3,-9.652796,-35.701378,convenience_store
Cafe Ponta Verde,5964fb9e4a12ab63c30265487b4f01adf071e08a,-9.662569,-35.701486,convenience_store
Mercado Bellino,4c4175474e5132d3c1615c47b987a39de0cfab17,-9.6514002,-35.7128194,convenience_store
Farmácias Pague Menos,e2071a0e831566cba7e37ac2453a7a7a65ba9247,-9.656902500000001,-35.7050618,drugstore
Drogasil,9c0de243afe4a5d0f62735e5c70736914b7d27b1,-9.653228199999997,-35.7062313,drugstore
Drogasil,cf0b98fd3a9d67b139178e0d5cf6e9a55c71c31e,-9.656949299999999,-35.7014048,drugstore
Pague Menos,a08675a3ba950e9c76c3aec3d0b50090981a1939,-9.651425099999999,-35.7052881,drugstore
Drogasil,355d881e668ffa2d30360f6d62d6aeba100329ac,-9.6622217,-35.70288279999999,drugstore
Farmacia Do trabalhador,5dbe3d693c8d5b4d4efc189b55f96251ee0ef5b4,-9.661006699999998,-35.7118468,drugstore
Pague Menos,ccbd49fd6f735255ea66842fe8722e315bc0114a,-9.655953399999998,-35.6990848,drugstore
Drogasil,5390b55feeaec65668d4890f6864184a9534354d,-9.65099,-35.7016817,drugstore
Farmácia Permanente,fae1247f5eb32b4518d756b674d142b3a0c0d5c4,-9.6644011,-35.7111082,drugstore
Farmácias Pague Menos,2469f7fa0bcc821ff32c70a71dec679ef5e85062,-9.6622074,-35.70506649999999,drugstore
Diet Shop,b5451287fd628e0dee4200f4578d1e3daa2e934e,-9.656560800000001,-35.7079683,drugstore
Drogasil,1cb85a6d0318bedd70a4385e098d06a29c96bb3b,-9.658627499999998,-35.705014,drugstore
Drogatim Drogarias,8e2c84646e083824cc9d8a2fe13505bdba8ee759,-9.6565308,-35.7021919,drugstore
Drogaria Brasil,6d3fcd14f2ffc85cb16a90b4e56ffd489d6e098c,-9.662487599999999,-35.7071741,drugstore
Sampaio de Melo Comércio,842091a29bba33217e91b77e3cd9b578ccb2a943,-9.662573,-35.70664300000001,drugstore
H. Porto Vieira,bc6245b353182d3e96cce39f88e7f609ffb7fae5,-9.6498487,-35.7089492,drugstore
Sampaio de Melo Comércio,d0431cdbaf70c5f2d7659b445863b76e6f27282e,-9.6498487,-35.7089492,drugstore
Lucena Farma,7a825d7c465784617ba9aae2e5d25ad6351c59b4,-9.6571032,-35.7138255,drugstore
Farmácias Pague Menos,dcc9871e8d75c2acd50ced6ec56559374ebbc15b,-9.6650493,-35.7121672,drugstore
Sampaio de Melo Comércio,5890c4a09225131ed5cbd48442632908893d8374,-9.662169199999997,-35.7010404,drugstore
Lucena Farma,2193c6ca5262ce307576e9163acab1a5350b7de4,-9.663815199999998,-35.7104619,drugstore
Farmácia do Trabalhador,f20aa23b4c1232effc4619f22ba6f10dcfa2b7e7,-9.664015799999998,-35.71036280000001,drugstore
Drogaria Santa Barbara,1ad8e8f470cf2510bb5848a98f6f46e2510a2648,-9.6576502,-35.7151361,drugstore
Drogasil,c7a2263f83fef87219ed15dc0a0238eb8dde5e8e,-9.6639846,-35.7111234,drugstore
Farmácias Pague Menos: Tele Entrega Pajuçara Maceió - AL,b9e0e8bf711b8629895e120b5ec2f52fc32b3a09,-9.6647812,-35.7101631,drugstore
Farmaderm - Farmácia de Manipulação,059da0b98864759406bda324f35c2d7ebd74803f,-9.650172,-35.714818,drugstore
Drogaria Mangabeiros,b1b5354de46a1e565bc7cc09e95b1367471c97cf,-9.6647187,-35.71348379999999,drugstore
Usetech Informática,7b3c662dd759229908c4ae5d7681b5b1a56807f7,-9.656412999999999,-35.707539,electronics_store
Studio Music Paradise,0ccdaccb21ef816fb6991db25d7e7e701277ea2c,-9.6552779,-35.70424149999999,electronics_store
Eisenstudio Produtora de Vídeo / Filmagem,3748a78fb753eda72337c5a748cf9201c2264a9f,-9.6592525,-35.7073285,electronics_store
Blue Games & Informática,74597cba476ef818c77a9eb6a2297c3b5c3222b2,-9.6548761,-35.7090311,electronics_store
Moderador Douglas Melo,c91e53be3612aaef972f0e9f14e069fe39c6d154,-9.6498487,-35.7089492,electronics_store
Espaço Débora Cestaro,b660aba872b9fe84291d84692e5d2e6293618610,-9.652360999999997,-35.701123,electronics_store
FB Informática,9731c18eb5298d44d91c82cec761ea8d3525f4c5,-9.660364699999999,-35.71425959999999,electronics_store
Smartphone Service,ec082e14cc0295fa233bfc39d7375ef79fea238b,-9.6513785,-35.7141052,electronics_store
Casa das Antenas Jatiúca,0c14c6998ea1a6571d70e7eb3ce97ca34895bffb,-9.6535087,-35.7086699,electronics_store
Loja Life Mobile,e8026d41707c895b307bfd316fd7e9a85ce4231a,-9.6574241,-35.7077779,electronics_store
Maná Records,6d1fbb33240a8be5935f6029b257eacfabb31af6,-9.6595661,-35.7066281,electronics_store
Egnaldo Luthier Unidade Ponta Verde,c30b29cb0cbb5a49d180331a182fbdf01ae9bf9e,-9.6583413,-35.70964989999999,electronics_store
Studiomidia Maceio,2f7e4c2b3976dcca99dff1674e6cdd3ce1c536c4,-9.659645600000001,-35.7085219,electronics_store
Santa Amália Com Informática,dc18e1e8e1215963d1a1cf1f06bdf94df35e305d,-9.657045999999998,-35.710623,electronics_store
NTech Tecnologia de Informação Ltda,0f42713581dc99b0851ae1a73a40f9dc761bae4a,-9.661477999999999,-35.70554,electronics_store
Cia do Micro,f1d3a5e666375c31324c7a6ff404a09e2890fa29,-9.6532,-35.71035589999999,electronics_store
Estúdio Poker - Ensaio,479f9c6974fe78693f7f124c748640642babdb79,-9.654519199999998,-35.7015713,electronics_store
Lounge Tech Assistência Técnica Especializada Apple e Cafeteria.,c5db76fa04bb45b51cd2b7feafcaf96d93a227bd,-9.651279800000001,-35.7069371,electronics_store
CD Mix,8080769cb09aff0693928e054914ac51248dd2be,-9.6621679,-35.7068023,electronics_store
Rennan Gomes,660dd874ba7851680983b372e467372726749eaa,-9.6509536,-35.7053201,electronics_store
3G Mobile - Technical Assistance Phones,35ce300609696020a4c9f7a7819c6bb5fae24beb,-9.650929300000001,-35.7083045,electronics_store
Mp Conveniencia,53a9d47595ae7930f46f9314e71ecb38783d489d,-9.661295899999999,-35.7021811,electronics_store
CS INFORSEG,436af2691e74bf838d03dbbdf5c19a58b9423b57,-9.6499349,-35.7065841,electronics_store
Santório importados,0765d360d8d009e196851d3ba861f298cd631afd,-9.652279799999999,-35.7010946,electronics_store
Apple Service - Assistência iPhone & iPad,b60d0773f27fc198132e3db60923889e6922cadd,-9.663167999999999,-35.7087379,electronics_store
to ligado studios,2a1042379bd9cb60fa8dbe0742d1ce3a0d217dde,-9.657447999999997,-35.71354099999999,electronics_store
Ponto de Vista,0a87e9a96135465286a8efb833039e47e201fba2,-9.6498487,-35.7089492,electronics_store
Smartphotos - Assistência Técnica em TelefoniaMóvel SMARTPHONE/ IOS & Impressão Foto Digital,ef5bd0e109ee03fc55fe2cf23047cd4dc4b68684,-9.656173299999999,-35.6992014,electronics_store
LocaFrota Rent a Car,390977ca43fb8c8a38d3b13da3677ccce152f282,-9.6494277,-35.70722439999999,electronics_store
iSupport,b58d1a2e31e9cef59562f9f420dddb3b9606a871,-9.651029999999999,-35.712318,electronics_store
SmartCases Assistance - Praia,b48a02961e779bb1563daf438e9969405ca227d0,-9.6513771,-35.7131574,electronics_store
Deyner Mendonça e Matias Ltda,010fcd9a775f4b4e7e664d13d318ed528c13acf3,-9.663843000000002,-35.71070880000001,electronics_store
Ecoponto Pajuçara,9d668752b52a1dbfc1d2e7ae550f4435c2d78742,-9.661685,-35.7134364,electronics_store
Orientar,960da814d6bf51bf838388ccbd154baa392385e3,-9.6587669,-35.7151732,electronics_store
Maceió Bombas Peças e Serviços,0456666d7c686167a727ab7e83aa1d8aed89bbd9,-9.6532199,-35.7150691,electronics_store
Meylline Ramos,24369d138cc1f3cba72f96bdc92daa66d72827de,-9.6489712,-35.7001514,electronics_store
Benet Music,0ce1034a38a603f8d45dfd528dd7a4d8d2144576,-9.647821,-35.71166,electronics_store
Flor Bela Floricultura,38920cb828bcfb2f390bfdb5cbe2629e7ac78560,-9.6528001,-35.7050246,florist
Divinas Mensagens e Floricultura,8857e148dfd4ab8370ef5aa5b29c81e13634452d,-9.651005999999999,-35.70595,florist
Casa Flora,3501eef4a8eac841d034bfaa06d162770ee2d5b0,-9.6635578,-35.7086169,florist
Outlet Flores Maceio,b68b13cfd9d9ee3b786784e465a940a9c24be388,-9.653437,-35.715371,florist
Arte Plantas,46d2553114045291364d6c1267e902cd185a55b1,-9.647974999999997,-35.7127206,florist
Floriculture Ane Rose,5a2f6a06f7efd15fb658ceb6130e31d5f9f0b6de,-9.656348399999999,-35.7065716,florist
Flora Atlântica,8f8bd3d9c09274a4edaa3126d2c611b9134e3bbe,-9.663823299999999,-35.7073245,florist
Child's dream,30816cbaa2e10777c7fb652ddd006a9dc74e2ce5,-9.6565895,-35.7081959,furniture_store
Lojas Guido,e3c8be6bbeb87cb9d862c7332da61470e8c73f50,-9.6564125,-35.7094765,furniture_store
Durma Bem Colchões e Acessórios Ltda,6e2840858916fac9f32158cd5f6e1f0cbcdbee82,-9.6532071,-35.70861680000001,furniture_store
My Home Maceió,96cdcf26109663e71712e8bef4bc2cbedd2c2fef,-9.6618841,-35.7076118,furniture_store
Sierra Móveis,aee4b13f3e5b6a4ee5fe27ce8f5a12604eea0a64,-9.6624192,-35.7074907,furniture_store
Evviva Maceió,d3ce6b3cd86c5f7b69855200368f91263fa7111b,-9.6627277,-35.7083974,furniture_store
Artline,01a43fea05233cee2b69d4e6246c1db829ac6ddd,-9.6627726,-35.7086054,furniture_store
Colchões Ortobom,6c9142a9ccef676515820690040a97461096cf12,-9.6619838,-35.7026728,furniture_store
Espaço Due,e1f17d5700e390e31489f341dcd6ef912319e114,-9.662284500000002,-35.7021996,furniture_store
Master Spuma Colchões,d1e6f81cd5aba365d43ab404ae64aedba0b52446,-9.6498487,-35.7089492,furniture_store
VB Class,37b75a49b5b3a464d4f0ca933aa0606d2fcef5c7,-9.650967099999997,-35.700882,furniture_store
Spaço Artes Arte e Interiores,b43c183d1fe87be72c454370419d7110200da386,-9.6510065,-35.7146009,furniture_store
Colchões Ortobom,20120e756ad7197d1e2babe76d4a22895c0230c6,-9.6654362,-35.71257480000001,furniture_store
Fabricatto Móveis,2ffb2f2e6cc6c6d4e59fb1e934cf4984bb867acd,-9.6567392,-35.7035832,furniture_store
Casa do Sono,fecf3535b38ce9e7160d2dbc3e3b9c9033963331,-9.6535779,-35.70631230000001,furniture_store
Cedrus Móveis Planejados | Manfroi,cb65e93abd7740b82e50db0ea53f0960f71126e7,-9.654116,-35.70464729999999,furniture_store
Maceió Estofados,b9b199cf5949d73eddc7f348d5e4f7f89d518cee,-9.653398500000002,-35.7079117,furniture_store
Edson Móveis E Decorações,6db43cb139e41421f956cec8a3ca82b0e064a670,-9.6546874,-35.7094893,furniture_store
Bonny Móveis,8b45b66d4825fb45a9ff871c41ba400cd0f0da06,-9.6534581,-35.704669,furniture_store
Brechó dos Restaurantes,af26f396adafedf07eb0117d21bf8009413a63ce,-9.654131399999997,-35.7091517,furniture_store
Pra Dormir Colchões,85d3b8f60e70de83bed1d8d0444bb27db0a6186f,-9.653499399999998,-35.70400230000001,furniture_store
Casa dos Colchões,be4bd2da2bf1423f5fc31d4e318dd89c7b764b2d,-9.6534947,-35.7038479,furniture_store
Comfort Colchões,a9fd280da109167e968d6cb57c860028761b34f1,-9.653448899999999,-35.7037248,furniture_store
Colchões Ortobom,387e8115d396c38789b7275116b825972b05f48b,-9.6533292,-35.70922389999999,furniture_store
Conceitual Móveis Planejados,ae6f29f00154345763c83ef00fbd970d49f49bb3,-9.658531400000001,-35.702525,furniture_store
FastRoom,bb1ad845cc8c65fa45e46eb04c2fbff6d33f01c7,-9.6615418,-35.70579479999999,furniture_store
Sandrin,30849613e1c61227520d034d233436448deb74c7,-9.6515485,-35.70508650000001,furniture_store
PH Casa,6d454268499ee0ff5b081632d332281d615a9858,-9.653441899999999,-35.7107214,furniture_store
